id,Driver,Compound,Race,Year,PitStop,LapNumber,Stint,TyreLife,Position,LapTime (s),LapTime_Delta,Cumulative_Degradation,RaceProgress,Position_Change,PitNextLap
6700,RIC,MEDIUM,British Grand Prix,2022,0,19.0,2.0,19.0,11.0,95.239,-0.32099999999999795,-33.607,0.36538461538461536,-1.0,0
6701,RIC,MEDIUM,British Grand Prix,2022,0,20.0,2.0,20.0,9.0,95.067,-0.17200000000001125,-33.77900000000001,0.38461538461538464,2.0,1
6702,RIC,HARD,British Grand Prix,2022,1,21.0,3.0,1.0,13.0,118.339,0.0,0.0,0.40384615384615385,-4.0,0
6703,RIC,HARD,British Grand Prix,2022,0,22.0,3.0,2.0,13.0,94.393,-23.945999999999998,-23.945999999999998,0.4230769230769231,0.0,0
6704,RIC,HARD,British Grand Prix,2022,0,23.0,3.0,3.0,13.0,94.648,0.25499999999999545,-23.691000000000003,0.4423076923076923,0.0,0
6705,RIC,HARD,British Grand Prix,2022,0,24.0,3.0,4.0,13.0,94.581,-0.06699999999999307,-23.757999999999996,0.46153846153846156,0.0,0
6706,RIC,HARD,British Grand Prix,2022,0,25.0,3.0,5.0,13.0,94.365,-0.21600000000000819,-23.974000000000004,0.4807692307692308,0.0,0
6707,RIC,HARD,British Grand Prix,2022,0,26.0,3.0,6.0,13.0,94.178,-0.1869999999999976,-24.161,0.5,0.0,0
6708,RIC,HARD,British Grand Prix,2022,0,27.0,3.0,7.0,13.0,94.64,0.4620000000000033,-23.698999999999998,0.5192307692307693,0.0,0
6709,RIC,HARD,British Grand Prix,2022,0,28.0,3.0,8.0,13.0,94.446,-0.19400000000000261,-23.893,0.5384615384615384,0.0,0
6710,RIC,HARD,British Grand Prix,2022,0,29.0,3.0,9.0,13.0,94.418,-0.027999999999991587,-23.920999999999992,0.5576923076923077,0.0,0
6711,RIC,HARD,British Grand Prix,2022,0,30.0,3.0,10.0,13.0,94.656,0.23799999999999955,-23.682999999999993,0.5769230769230769,0.0,0
6712,RIC,HARD,British Grand Prix,2022,0,31.0,3.0,11.0,13.0,94.205,-0.4510000000000076,-24.134,0.5961538461538461,0.0,0
6713,RIC,HARD,British Grand Prix,2022,0,32.0,3.0,12.0,13.0,99.926,5.721000000000004,-18.412999999999997,0.6153846153846154,0.0,1
6714,RIC,SOFT,British Grand Prix,2022,1,33.0,4.0,1.0,14.0,116.336,0.0,0.0,0.6346153846153846,-1.0,0
6715,RIC,SOFT,British Grand Prix,2022,0,34.0,4.0,2.0,14.0,92.644,-23.691999999999993,-23.691999999999993,0.6538461538461539,0.0,0
6716,RIC,SOFT,British Grand Prix,2022,0,35.0,4.0,3.0,14.0,94.517,1.8729999999999905,-21.819000000000003,0.6730769230769231,0.0,0
6717,RIC,SOFT,British Grand Prix,2022,0,36.0,4.0,4.0,14.0,92.978,-1.5390000000000015,-23.358000000000004,0.6923076923076923,0.0,0
6718,RIC,SOFT,British Grand Prix,2022,0,37.0,4.0,5.0,14.0,93.122,0.14400000000000546,-23.214,0.7115384615384616,0.0,0
6719,RIC,SOFT,British Grand Prix,2022,0,38.0,4.0,6.0,13.0,102.605,9.483000000000004,-13.730999999999995,0.7307692307692307,1.0,1
6720,RIC,SOFT,British Grand Prix,2022,0,40.0,5.0,2.0,13.0,142.255,0.0,0.0,0.7692307692307693,0.0,0
6721,RIC,SOFT,British Grand Prix,2022,0,41.0,5.0,3.0,13.0,93.058,-49.19699999999999,-49.19699999999999,0.7884615384615384,0.0,0
6722,RIC,SOFT,British Grand Prix,2022,0,42.0,5.0,4.0,13.0,94.75,1.691999999999993,-47.504999999999995,0.8076923076923077,0.0,0
6723,RIC,SOFT,British Grand Prix,2022,0,43.0,5.0,5.0,13.0,94.706,-0.04399999999999693,-47.54899999999999,0.8269230769230769,0.0,0
6724,RIC,SOFT,British Grand Prix,2022,0,44.0,5.0,6.0,13.0,93.967,-0.7390000000000043,-48.288,0.8461538461538461,0.0,0
6725,RIC,SOFT,British Grand Prix,2022,0,45.0,5.0,7.0,13.0,93.398,-0.5690000000000026,-48.857,0.8653846153846154,0.0,0
6726,RIC,SOFT,British Grand Prix,2022,0,46.0,5.0,8.0,13.0,93.419,0.021000000000000796,-48.836,0.8846153846153846,0.0,0
6727,RIC,SOFT,British Grand Prix,2022,0,47.0,5.0,9.0,13.0,93.438,0.019000000000005457,-48.81699999999999,0.9038461538461539,0.0,0
6728,RIC,SOFT,British Grand Prix,2022,0,48.0,5.0,10.0,13.0,93.445,0.006999999999990791,-48.81,0.9230769230769231,0.0,0
6729,RIC,SOFT,British Grand Prix,2022,0,49.0,5.0,11.0,13.0,94.159,0.7140000000000128,-48.09599999999999,0.9423076923076923,0.0,0
6730,RIC,SOFT,British Grand Prix,2022,0,50.0,5.0,12.0,13.0,93.798,-0.3610000000000042,-48.456999999999994,0.9615384615384616,0.0,0
6731,RIC,SOFT,British Grand Prix,2022,0,51.0,5.0,13.0,13.0,94.981,1.1829999999999927,-47.274,0.9807692307692307,0.0,0
6732,RIC,SOFT,British Grand Prix,2022,0,52.0,5.0,14.0,13.0,94.608,-0.37299999999999045,-47.64699999999999,1.0,0.0,0
6733,SAI,MEDIUM,British Grand Prix,2022,0,1.0,1.0,1.0,2.0,143.979,0.0,0.0,0.019230769230769232,0.0,1
6734,SAI,MEDIUM,British Grand Prix,2022,0,4.0,2.0,3.0,1.0,93.437,0.0,0.0,0.07692307692307693,0.0,0
6735,SAI,MEDIUM,British Grand Prix,2022,0,5.0,2.0,4.0,1.0,93.623,0.18600000000000705,0.18600000000000705,0.09615384615384616,0.0,0
6736,SAI,MEDIUM,British Grand Prix,2022,0,6.0,2.0,5.0,1.0,93.596,-0.027000000000001023,0.15900000000000603,0.11538461538461539,0.0,0
6737,SAI,MEDIUM,British Grand Prix,2022,0,7.0,2.0,6.0,1.0,93.918,0.32200000000000273,0.48100000000000875,0.1346153846153846,0.0,0
6738,SAI,MEDIUM,British Grand Prix,2022,0,8.0,2.0,7.0,1.0,93.732,-0.18600000000000705,0.2950000000000017,0.15384615384615385,0.0,0
6739,SAI,MEDIUM,British Grand Prix,2022,0,9.0,2.0,8.0,1.0,93.575,-0.15699999999999648,0.13800000000000523,0.17307692307692307,0.0,0
6740,SAI,MEDIUM,British Grand Prix,2022,0,10.0,2.0,9.0,2.0,95.415,1.8400000000000034,1.9780000000000086,0.19230769230769232,-1.0,0
6741,SAI,MEDIUM,British Grand Prix,2022,0,11.0,2.0,10.0,2.0,93.862,-1.5530000000000115,0.42499999999999716,0.21153846153846154,0.0,0
6742,SAI,MEDIUM,British Grand Prix,2022,0,12.0,2.0,11.0,2.0,93.491,-0.3709999999999951,0.054000000000002046,0.23076923076923078,0.0,0
6743,SAI,MEDIUM,British Grand Prix,2022,0,13.0,2.0,12.0,1.0,93.31,-0.18099999999999739,-0.12699999999999534,0.25,1.0,0
6744,SAI,MEDIUM,British Grand Prix,2022,0,14.0,2.0,13.0,1.0,93.55,0.23999999999999488,0.11299999999999955,0.2692307692307692,0.0,0
6745,SAI,MEDIUM,British Grand Prix,2022,0,15.0,2.0,14.0,1.0,93.445,-0.10500000000000398,0.007999999999995566,0.28846153846153844,0.0,0
6746,SAI,MEDIUM,British Grand Prix,2022,0,16.0,2.0,15.0,1.0,93.55,0.10500000000000398,0.11299999999999955,0.3076923076923077,0.0,0
6747,SAI,MEDIUM,British Grand Prix,2022,0,17.0,2.0,16.0,1.0,93.328,-0.2219999999999942,-0.10899999999999466,0.3269230769230769,0.0,0
6748,SAI,MEDIUM,British Grand Prix,2022,0,18.0,2.0,17.0,1.0,93.166,-0.16200000000000614,-0.2710000000000008,0.34615384615384615,0.0,0
6749,SAI,MEDIUM,British Grand Prix,2022,0,19.0,2.0,18.0,1.0,92.974,-0.19199999999999307,-0.46299999999999386,0.36538461538461536,0.0,0
6750,SAI,MEDIUM,British Grand Prix,2022,0,20.0,2.0,19.0,1.0,92.799,-0.17499999999999716,-0.637999999999991,0.38461538461538464,0.0,1
6751,SAI,HARD,British Grand Prix,2022,1,21.0,3.0,1.0,3.0,113.892,0.0,0.0,0.40384615384615385,-2.0,0
6752,SAI,HARD,British Grand Prix,2022,0,22.0,3.0,2.0,3.0,92.771,-21.120999999999995,-21.120999999999995,0.4230769230769231,0.0,0
6753,SAI,HARD,British Grand Prix,2022,0,23.0,3.0,3.0,3.0,92.622,-0.1490000000000009,-21.269999999999996,0.4423076923076923,0.0,0
6754,SAI,HARD,British Grand Prix,2022,0,24.0,3.0,4.0,3.0,92.787,0.16500000000000625,-21.10499999999999,0.46153846153846156,0.0,0
6755,SAI,HARD,British Grand Prix,2022,0,25.0,3.0,5.0,3.0,92.696,-0.09100000000000819,-21.195999999999998,0.4807692307692308,0.0,0
6756,SAI,HARD,British Grand Prix,2022,0,26.0,3.0,6.0,2.0,92.976,0.28000000000000114,-20.915999999999997,0.5,1.0,0
6757,SAI,HARD,British Grand Prix,2022,0,27.0,3.0,7.0,2.0,92.876,-0.09999999999999432,-21.01599999999999,0.5192307692307693,0.0,0
6758,SAI,HARD,British Grand Prix,2022,0,28.0,3.0,8.0,2.0,92.403,-0.472999999999999,-21.48899999999999,0.5384615384615384,0.0,0
6759,SAI,HARD,British Grand Prix,2022,0,29.0,3.0,9.0,2.0,92.493,0.0899999999999892,-21.399,0.5576923076923077,0.0,0
6760,SAI,HARD,British Grand Prix,2022,0,30.0,3.0,10.0,2.0,92.764,0.2710000000000008,-21.128,0.5769230769230769,0.0,0
6761,SAI,HARD,British Grand Prix,2022,0,31.0,3.0,11.0,3.0,93.584,0.8200000000000074,-20.307999999999993,0.5961538461538461,-1.0,0
6762,SAI,HARD,British Grand Prix,2022,0,32.0,3.0,12.0,3.0,91.932,-1.652000000000001,-21.959999999999994,0.6153846153846154,0.0,0
6763,SAI,HARD,British Grand Prix,2022,0,33.0,3.0,13.0,3.0,92.073,0.14099999999999113,-21.819000000000003,0.6346153846153846,0.0,0
6764,SAI,HARD,British Grand Prix,2022,0,34.0,3.0,14.0,2.0,92.72,0.6470000000000056,-21.171999999999997,0.6538461538461539,1.0,0
6765,SAI,HARD,British Grand Prix,2022,0,35.0,3.0,15.0,2.0,92.463,-0.257000000000005,-21.429000000000002,0.6730769230769231,0.0,0
6766,SAI,HARD,British Grand Prix,2022,0,36.0,3.0,16.0,2.0,92.416,-0.046999999999997044,-21.476,0.6923076923076923,0.0,0
6767,SAI,HARD,British Grand Prix,2022,0,37.0,3.0,17.0,2.0,92.169,-0.2469999999999999,-21.723,0.7115384615384616,0.0,0
6768,SAI,HARD,British Grand Prix,2022,0,38.0,3.0,18.0,2.0,92.072,-0.0969999999999942,-21.819999999999993,0.7307692307692307,0.0,0
6769,SAI,HARD,British Grand Prix,2022,0,39.0,3.0,19.0,1.0,98.36,6.287999999999997,-15.531999999999996,0.75,1.0,1
6770,SAI,SOFT,British Grand Prix,2022,0,43.0,4.0,4.0,1.0,90.886,0.0,0.0,0.8269230769230769,1.0,0
6771,SAI,SOFT,British Grand Prix,2022,0,44.0,4.0,5.0,1.0,90.813,-0.07299999999999329,-0.07299999999999329,0.8461538461538461,0.0,0
6772,SAI,SOFT,British Grand Prix,2022,0,45.0,4.0,6.0,1.0,91.215,0.402000000000001,0.32900000000000773,0.8653846153846154,0.0,0
6773,SAI,SOFT,British Grand Prix,2022,0,46.0,4.0,7.0,1.0,91.416,0.2009999999999934,0.5300000000000011,0.8846153846153846,0.0,0
6774,SAI,SOFT,British Grand Prix,2022,0,47.0,4.0,8.0,1.0,91.315,-0.10099999999999909,0.42900000000000205,0.9038461538461539,0.0,0
6775,SAI,SOFT,British Grand Prix,2022,0,48.0,4.0,9.0,1.0,91.25,-0.06499999999999773,0.3640000000000043,0.9230769230769231,0.0,0
6776,SAI,SOFT,British Grand Prix,2022,0,49.0,4.0,10.0,1.0,91.317,0.06699999999999307,0.4309999999999974,0.9423076923076923,0.0,0
6777,SAI,SOFT,British Grand Prix,2022,0,50.0,4.0,11.0,1.0,91.141,-0.17599999999998772,0.25500000000000966,0.9615384615384616,0.0,0
6778,SAI,SOFT,British Grand Prix,2022,0,51.0,4.0,12.0,1.0,91.474,0.3329999999999984,0.5880000000000081,0.9807692307692307,0.0,0
6779,SAI,SOFT,British Grand Prix,2022,0,52.0,4.0,13.0,1.0,91.526,0.0519999999999925,0.6400000000000006,1.0,0.0,0
6780,STR,MEDIUM,British Grand Prix,2022,0,1.0,1.0,3.0,14.0,176.549,0.0,0.0,0.019230769230769232,0.0,1
6781,STR,MEDIUM,British Grand Prix,2022,0,3.0,2.0,4.0,16.0,115.88,0.0,0.0,0.057692307692307696,1.0,0
6782,STR,MEDIUM,British Grand Prix,2022,0,4.0,2.0,5.0,17.0,98.189,-17.691000000000003,-17.691000000000003,0.07692307692307693,-1.0,0
6783,STR,MEDIUM,British Grand Prix,2022,0,5.0,2.0,6.0,17.0,96.284,-1.904999999999987,-19.59599999999999,0.09615384615384616,0.0,0
6784,STR,MEDIUM,British Grand Prix,2022,0,6.0,2.0,7.0,16.0,95.761,-0.5230000000000103,-20.119,0.11538461538461539,1.0,0
6785,STR,MEDIUM,British Grand Prix,2022,0,7.0,2.0,8.0,15.0,95.666,-0.09499999999999886,-20.214,0.1346153846153846,1.0,0
6786,STR,MEDIUM,British Grand Prix,2022,0,8.0,2.0,9.0,15.0,95.64,-0.02599999999999625,-20.239999999999995,0.15384615384615385,0.0,0
6787,STR,MEDIUM,British Grand Prix,2022,0,9.0,2.0,10.0,15.0,96.032,0.3919999999999959,-19.848,0.17307692307692307,0.0,0
6788,STR,MEDIUM,British Grand Prix,2022,0,10.0,2.0,11.0,15.0,95.766,-0.26599999999999113,-20.11399999999999,0.19230769230769232,0.0,0
6789,STR,MEDIUM,British Grand Prix,2022,0,11.0,2.0,12.0,14.0,96.768,1.0019999999999953,-19.111999999999995,0.21153846153846154,1.0,0
6790,STR,MEDIUM,British Grand Prix,2022,0,12.0,2.0,13.0,14.0,96.001,-0.7669999999999959,-19.87899999999999,0.23076923076923078,0.0,0
6791,STR,MEDIUM,British Grand Prix,2022,0,13.0,2.0,14.0,14.0,95.464,-0.5370000000000061,-20.415999999999997,0.25,0.0,0
6792,STR,MEDIUM,British Grand Prix,2022,0,14.0,2.0,15.0,14.0,95.466,0.001999999999995339,-20.414,0.2692307692307692,0.0,0
6793,STR,MEDIUM,British Grand Prix,2022,0,15.0,2.0,16.0,14.0,95.004,-0.4619999999999891,-20.87599999999999,0.28846153846153844,0.0,1
6794,STR,HARD,British Grand Prix,2022,1,16.0,3.0,2.0,17.0,118.262,0.0,0.0,0.3076923076923077,-3.0,0
6795,STR,HARD,British Grand Prix,2022,0,17.0,3.0,3.0,17.0,95.948,-22.314000000000007,-22.314000000000007,0.3269230769230769,0.0,0
6796,STR,HARD,British Grand Prix,2022,0,18.0,3.0,4.0,17.0,94.833,-1.1149999999999949,-23.429000000000002,0.34615384615384615,0.0,0
6797,STR,HARD,British Grand Prix,2022,0,19.0,3.0,5.0,16.0,94.695,-0.13800000000000523,-23.567000000000007,0.36538461538461536,1.0,0
6798,STR,HARD,British Grand Prix,2022,0,20.0,3.0,6.0,16.0,95.203,0.5080000000000098,-23.058999999999997,0.38461538461538464,0.0,0
6799,STR,HARD,British Grand Prix,2022,0,21.0,3.0,7.0,15.0,94.946,-0.257000000000005,-23.316000000000003,0.40384615384615385,1.0,0
6800,STR,HARD,British Grand Prix,2022,0,22.0,3.0,8.0,15.0,94.844,-0.10200000000000387,-23.418000000000006,0.4230769230769231,0.0,0
6801,STR,HARD,British Grand Prix,2022,0,23.0,3.0,9.0,15.0,94.707,-0.13700000000000045,-23.555000000000007,0.4423076923076923,0.0,0
6802,STR,HARD,British Grand Prix,2022,0,24.0,3.0,10.0,15.0,94.718,0.01100000000000989,-23.543999999999997,0.46153846153846156,0.0,0
6803,STR,HARD,British Grand Prix,2022,0,25.0,3.0,11.0,15.0,95.143,0.42499999999999716,-23.119,0.4807692307692308,0.0,0
6804,STR,HARD,British Grand Prix,2022,0,26.0,3.0,12.0,15.0,94.844,-0.2990000000000066,-23.418000000000006,0.5,0.0,0
6805,STR,HARD,British Grand Prix,2022,0,27.0,3.0,13.0,14.0,94.572,-0.27199999999999136,-23.689999999999998,0.5192307692307693,1.0,0
6806,STR,HARD,British Grand Prix,2022,0,28.0,3.0,14.0,14.0,94.526,-0.04600000000000648,-23.736000000000004,0.5384615384615384,0.0,0
6807,STR,HARD,British Grand Prix,2022,0,29.0,3.0,15.0,14.0,94.133,-0.3930000000000007,-24.129000000000005,0.5576923076923077,0.0,0
6808,STR,HARD,British Grand Prix,2022,0,30.0,3.0,16.0,14.0,94.373,0.2400000000000091,-23.888999999999996,0.5769230769230769,0.0,0
6809,STR,HARD,British Grand Prix,2022,0,31.0,3.0,17.0,14.0,94.016,-0.3569999999999993,-24.245999999999995,0.5961538461538461,0.0,0
6810,STR,HARD,British Grand Prix,2022,0,32.0,3.0,18.0,14.0,95.116,1.0999999999999943,-23.146,0.6153846153846154,0.0,0
6811,STR,HARD,British Grand Prix,2022,0,33.0,3.0,19.0,13.0,94.252,-0.8640000000000043,-24.010000000000005,0.6346153846153846,1.0,0
6812,STR,HARD,British Grand Prix,2022,0,34.0,3.0,20.0,13.0,93.781,-0.4709999999999894,-24.480999999999995,0.6538461538461539,0.0,0
6813,STR,HARD,British Grand Prix,2022,0,35.0,3.0,21.0,13.0,93.748,-0.03300000000000125,-24.513999999999996,0.6730769230769231,0.0,0
6814,STR,HARD,British Grand Prix,2022,0,36.0,3.0,22.0,13.0,93.788,0.03999999999999204,-24.474000000000004,0.6923076923076923,0.0,0
6815,STR,HARD,British Grand Prix,2022,0,37.0,3.0,23.0,13.0,93.722,-0.0660000000000025,-24.540000000000006,0.7115384615384616,0.0,0
6816,STR,HARD,British Grand Prix,2022,0,38.0,3.0,24.0,12.0,99.54,5.818000000000012,-18.721999999999994,0.7307692307692307,1.0,0
6817,STR,HARD,British Grand Prix,2022,0,39.0,3.0,25.0,12.0,126.48,26.939999999999998,8.218000000000004,0.75,0.0,0
6818,STR,HARD,British Grand Prix,2022,0,40.0,3.0,26.0,9.0,125.554,-0.9260000000000019,7.292000000000002,0.7692307692307693,3.0,1
6819,STR,MEDIUM,British Grand Prix,2022,1,41.0,4.0,4.0,12.0,123.087,0.0,0.0,0.7884615384615384,-3.0,0
6820,STR,MEDIUM,British Grand Prix,2022,0,42.0,4.0,5.0,12.0,136.621,13.534000000000006,13.534000000000006,0.8076923076923077,0.0,0
6821,STR,MEDIUM,British Grand Prix,2022,0,43.0,4.0,6.0,12.0,94.564,-42.057000000000016,-28.52300000000001,0.8269230769230769,0.0,0
6822,STR,MEDIUM,British Grand Prix,2022,0,44.0,4.0,7.0,12.0,93.775,-0.7889999999999873,-29.311999999999998,0.8461538461538461,0.0,0
6823,STR,MEDIUM,British Grand Prix,2022,0,45.0,4.0,8.0,12.0,93.213,-0.5620000000000118,-29.87400000000001,0.8653846153846154,0.0,0
6824,STR,MEDIUM,British Grand Prix,2022,0,46.0,4.0,9.0,12.0,93.461,0.24800000000000466,-29.626000000000005,0.8846153846153846,0.0,0
6825,STR,MEDIUM,British Grand Prix,2022,0,47.0,4.0,10.0,12.0,93.495,0.034000000000006025,-29.592,0.9038461538461539,0.0,0
6826,STR,MEDIUM,British Grand Prix,2022,0,48.0,4.0,11.0,12.0,93.196,-0.2990000000000066,-29.891000000000005,0.9230769230769231,0.0,0
6827,STR,MEDIUM,British Grand Prix,2022,0,49.0,4.0,12.0,11.0,94.124,0.9279999999999973,-28.963000000000008,0.9423076923076923,1.0,0
6828,STR,MEDIUM,British Grand Prix,2022,0,50.0,4.0,13.0,11.0,92.812,-1.3119999999999976,-30.275000000000006,0.9615384615384616,0.0,0
6829,STR,MEDIUM,British Grand Prix,2022,0,51.0,4.0,14.0,11.0,92.416,-0.3960000000000008,-30.671000000000006,0.9807692307692307,0.0,0
6830,STR,MEDIUM,British Grand Prix,2022,0,52.0,4.0,15.0,11.0,92.379,-0.03699999999999193,-30.708,1.0,0.0,0
6831,TSU,MEDIUM,British Grand Prix,2022,0,1.0,1.0,1.0,16.0,215.85,0.0,0.0,0.019230769230769232,0.0,1
6832,TSU,SOFT,British Grand Prix,2022,0,3.0,2.0,2.0,9.0,128.425,0.0,0.0,0.057692307692307696,2.0,0
6833,TSU,SOFT,British Grand Prix,2022,0,4.0,2.0,3.0,9.0,96.822,-31.60300000000001,-31.60300000000001,0.07692307692307693,0.0,0
6834,TSU,SOFT,British Grand Prix,2022,0,5.0,2.0,4.0,9.0,95.745,-1.0769999999999982,-32.68000000000001,0.09615384615384616,0.0,0
6835,TSU,SOFT,British Grand Prix,2022,0,6.0,2.0,5.0,8.0,95.483,-0.26200000000000045,-32.94200000000001,0.11538461538461539,1.0,0
6836,TSU,SOFT,British Grand Prix,2022,0,7.0,2.0,6.0,8.0,95.573,0.0899999999999892,-32.85200000000002,0.1346153846153846,0.0,0
6837,TSU,SOFT,British Grand Prix,2022,0,8.0,2.0,7.0,8.0,95.409,-0.16399999999998727,-33.016000000000005,0.15384615384615385,0.0,0
6838,TSU,SOFT,British Grand Prix,2022,0,9.0,2.0,8.0,8.0,95.766,0.3569999999999993,-32.659000000000006,0.17307692307692307,0.0,0
6839,TSU,SOFT,British Grand Prix,2022,0,10.0,2.0,9.0,8.0,95.616,-0.15000000000000568,-32.80900000000001,0.19230769230769232,0.0,0
6840,TSU,SOFT,British Grand Prix,2022,0,11.0,2.0,10.0,15.0,105.425,9.808999999999997,-23.000000000000014,0.21153846153846154,-7.0,0
6841,TSU,SOFT,British Grand Prix,2022,0,12.0,2.0,11.0,15.0,96.194,-9.230999999999995,-32.23100000000001,0.23076923076923078,0.0,0
6842,TSU,SOFT,British Grand Prix,2022,0,13.0,2.0,12.0,16.0,96.659,0.4650000000000034,-31.766000000000005,0.25,-1.0,0
6843,TSU,SOFT,British Grand Prix,2022,0,14.0,2.0,13.0,16.0,96.235,-0.4240000000000066,-32.19000000000001,0.2692307692307692,0.0,0
6844,TSU,SOFT,British Grand Prix,2022,0,15.0,2.0,14.0,16.0,96.207,-0.028000000000005798,-32.21800000000002,0.28846153846153844,0.0,0
6845,TSU,SOFT,British Grand Prix,2022,0,16.0,2.0,15.0,15.0,96.092,-0.11499999999999488,-32.33300000000001,0.3076923076923077,1.0,0
6846,TSU,SOFT,British Grand Prix,2022,0,17.0,2.0,16.0,14.0,96.0,-0.09199999999999875,-32.42500000000001,0.3269230769230769,1.0,0
6847,TSU,SOFT,British Grand Prix,2022,0,18.0,2.0,17.0,14.0,95.184,-0.8160000000000025,-33.241000000000014,0.34615384615384615,0.0,1
6848,TSU,HARD,British Grand Prix,2022,1,19.0,3.0,2.0,17.0,124.461,0.0,0.0,0.36538461538461536,-3.0,0
6849,TSU,HARD,British Grand Prix,2022,0,20.0,3.0,3.0,17.0,96.232,-28.229,-28.229,0.38461538461538464,0.0,0
6850,TSU,HARD,British Grand Prix,2022,0,21.0,3.0,4.0,16.0,95.537,-0.6949999999999932,-28.923999999999992,0.40384615384615385,1.0,0
6851,TSU,HARD,British Grand Prix,2022,0,22.0,3.0,5.0,16.0,95.713,0.17599999999998772,-28.748000000000005,0.4230769230769231,0.0,0
6852,TSU,HARD,British Grand Prix,2022,0,23.0,3.0,6.0,16.0,95.438,-0.2749999999999915,-29.022999999999996,0.4423076923076923,0.0,0
6853,TSU,HARD,British Grand Prix,2022,0,24.0,3.0,7.0,16.0,97.998,2.5600000000000023,-26.462999999999994,0.46153846153846156,0.0,0
6854,TSU,HARD,British Grand Prix,2022,0,25.0,3.0,8.0,16.0,95.841,-2.1570000000000107,-28.620000000000005,0.4807692307692308,0.0,0
6855,TSU,HARD,British Grand Prix,2022,0,26.0,3.0,9.0,16.0,95.442,-0.3990000000000009,-29.019000000000005,0.5,0.0,0
6856,TSU,HARD,British Grand Prix,2022,0,27.0,3.0,10.0,15.0,95.505,0.06300000000000239,-28.956000000000003,0.5192307692307693,1.0,0
6857,TSU,HARD,British Grand Prix,2022,0,28.0,3.0,11.0,15.0,95.545,0.04000000000000625,-28.915999999999997,0.5384615384615384,0.0,0
6858,TSU,HARD,British Grand Prix,2022,0,29.0,3.0,12.0,15.0,95.62,0.07500000000000284,-28.840999999999994,0.5576923076923077,0.0,0
6859,TSU,HARD,British Grand Prix,2022,0,30.0,3.0,13.0,15.0,98.388,2.7680000000000007,-26.072999999999993,0.5769230769230769,0.0,0
6860,TSU,HARD,British Grand Prix,2022,0,31.0,3.0,14.0,15.0,95.505,-2.8830000000000098,-28.956000000000003,0.5961538461538461,0.0,0
6861,TSU,HARD,British Grand Prix,2022,0,32.0,3.0,15.0,15.0,95.705,0.20000000000000284,-28.756,0.6153846153846154,0.0,0
6862,TSU,HARD,British Grand Prix,2022,0,33.0,3.0,16.0,15.0,95.196,-0.5090000000000003,-29.265,0.6346153846153846,0.0,0
6863,TSU,HARD,British Grand Prix,2022,0,34.0,3.0,17.0,15.0,95.12,-0.0759999999999934,-29.340999999999994,0.6538461538461539,0.0,0
6864,TSU,HARD,British Grand Prix,2022,0,35.0,3.0,18.0,15.0,94.797,-0.3230000000000075,-29.664,0.6730769230769231,0.0,0
6865,TSU,HARD,British Grand Prix,2022,0,36.0,3.0,19.0,15.0,94.607,-0.18999999999999773,-29.854,0.6923076923076923,0.0,0
6866,TSU,HARD,British Grand Prix,2022,0,37.0,3.0,20.0,15.0,94.75,0.14300000000000068,-29.711,0.7115384615384616,0.0,0
6867,TSU,HARD,British Grand Prix,2022,0,38.0,3.0,21.0,14.0,110.542,15.792000000000002,-13.918999999999997,0.7307692307692307,1.0,1
6868,TSU,SOFT,British Grand Prix,2022,1,39.0,4.0,1.0,14.0,143.56,0.0,0.0,0.75,0.0,0
6869,TSU,SOFT,British Grand Prix,2022,0,40.0,4.0,2.0,14.0,138.882,-4.677999999999997,-4.677999999999997,0.7692307692307693,0.0,0
6870,TSU,SOFT,British Grand Prix,2022,0,41.0,4.0,3.0,14.0,93.981,-44.90100000000001,-49.57900000000001,0.7884615384615384,0.0,0
6871,TSU,SOFT,British Grand Prix,2022,0,42.0,4.0,4.0,14.0,93.965,-0.015999999999991132,-49.595,0.8076923076923077,0.0,0
6872,TSU,SOFT,British Grand Prix,2022,0,43.0,4.0,5.0,14.0,93.912,-0.05299999999999727,-49.647999999999996,0.8269230769230769,0.0,0
6873,TSU,SOFT,British Grand Prix,2022,0,44.0,4.0,6.0,14.0,94.99,1.0779999999999887,-48.57000000000001,0.8461538461538461,0.0,0
6874,TSU,SOFT,British Grand Prix,2022,0,45.0,4.0,7.0,14.0,94.488,-0.5019999999999953,-49.072,0.8653846153846154,0.0,0
6875,TSU,SOFT,British Grand Prix,2022,0,46.0,4.0,8.0,14.0,94.144,-0.3439999999999941,-49.416,0.8846153846153846,0.0,0
6876,TSU,SOFT,British Grand Prix,2022,0,47.0,4.0,9.0,14.0,94.132,-0.012000000000000455,-49.428,0.9038461538461539,0.0,0
6877,TSU,SOFT,British Grand Prix,2022,0,48.0,4.0,10.0,14.0,93.947,-0.18500000000000227,-49.613,0.9230769230769231,0.0,0
6878,TSU,SOFT,British Grand Prix,2022,0,49.0,4.0,11.0,14.0,94.072,0.125,-49.488,0.9423076923076923,0.0,0
6879,TSU,SOFT,British Grand Prix,2022,0,50.0,4.0,12.0,14.0,94.191,0.11899999999999977,-49.369,0.9615384615384616,0.0,0
6880,TSU,SOFT,British Grand Prix,2022,0,51.0,4.0,13.0,14.0,93.832,-0.35900000000000887,-49.72800000000001,0.9807692307692307,0.0,0
6881,TSU,SOFT,British Grand Prix,2022,0,52.0,4.0,14.0,14.0,94.089,0.257000000000005,-49.471000000000004,1.0,0.0,0
